doc.id,text,date,section.name,news.desk,material
2218,"Taliban Ramp Up on Social Media, Defying Bans by the Platforms",8/18/2021,Technology,Business,News
2219,Chaos spreads outside Kabul’s airport as the Taliban try to control crowds.,8/18/2021,World,Foreign,News
2220,The Taliban respond with force to an outpouring of public anger.,8/18/2021,World,Foreign,News
2221,Who are the Taliban’s top leaders?,8/18/2021,World,Foreign,News
2222,"Biden, Nixon and the Economic Burdens of a Superpower",8/18/2021,Opinion,OpEd,Op-Ed
2223,How ‘The Daily’ Covered Afghanistan’s Fall,8/18/2021,Times Insider,Summary,News
2224,Governor Abbott’s Selfish Version of Freedom,8/18/2021,Opinion,Letters,Letter
2225,Afghanistan’s Paralympics team won’t compete in Tokyo.,8/18/2021,World,Foreign,News
2226,"U.K. Parliament grills Boris Johnson over Afghanistan and has harsh words for Biden, too.",8/18/2021,World,Foreign,News
2227,"‘We will get as many out as possible,’ a U.S. general said as troops surged at the Kabul airport.",8/18/2021,World,Foreign,News
2228,The U.S. says that body parts were found inside a plane that left Kabul.,8/18/2021,World,Foreign,News
2229,"Glimpses of Kabul under the Taliban: Fighters patrolling roads, and lines at banks.",8/18/2021,World,Foreign,News
2230,Facebook reaffirms a ban on Taliban accounts even as the group looks to communicate a new message.,8/18/2021,World,Foreign,News
2231,Your Wednesday Briefing,8/18/2021,Briefing,NYTNow,briefing
2232,Your Thursday Briefing,8/18/2021,Briefing,NYTNow,briefing
2233,Quotation of the Day: ‘My Future Is Dark’: Fear Rises in Women After Years of Gains,8/18/2021,Today’s Paper,Summary,Quote
2234,‘I cannot help but think of my own childhood’: Malala Yousafzai on the Taliban’s return to power.,8/18/2021,World,Foreign,News
2235,A First Amendment Precedent,8/18/2021,Briefing,Foreign,briefing
2236,"Taliban, Covid, R. Kelly: Your Wednesday Evening Briefing",8/18/2021,Briefing,NYTNow,briefing
2237,Facebook Plays the Underdog,8/18/2021,Business Day,Business,News
2238,Summer 2021 News Quiz,8/18/2021,The Learning Network,The Learning Network,Interactive Feature
2239,"Naomi Osaka Perseveres, Pushes Into the Round of 16 in Cincinnati",8/18/2021,Sports,Sports,News
2240,In Photos: Afghanistan Under the Taliban,8/19/2021,World,Foreign,News
2241,"Hunted by the Taliban, U.S.-Allied Afghan Forces Are in Hiding",8/19/2021,World,Foreign,News
2242,Pentagon Provides Update on Evacuations in Afghanistan,8/19/2021,U.S.,,Video
2243,The Interpreters the U.S. Left Behind in Afghanistan,8/19/2021,Podcasts,Podcasts,News
2244,"To Save His Presidency, Biden Must Tell the Truth About Afghanistan",8/19/2021,Opinion,OpEd,Op-Ed
2245,An Afghan Journey From Kabul to the Bay Area,8/19/2021,U.S.,National,briefing
2246,Three People I Would Interview About Afghanistan,8/19/2021,Opinion,Editorial,Op-Ed
2247,Sluggish Visa Process Strands Thousands of Afghans Who Worked for U.S.,8/19/2021,U.S.,Washington,News
2248,Online Appeal Quickly Raises Millions for Afghan Rescue Flights,8/19/2021,U.S.,Express,News
2249,"What is Shariah law, and what does it mean for Afghan women under the Taliban?",8/19/2021,World,Foreign,News
2250,How News Organizations Got Afghan Colleagues Out of Kabul,8/19/2021,Business Day,Business,News
2251,"Taliban Quash Protests and Seize Enemies, Tightening Grip on Afghanistan",8/19/2021,World,Foreign,News
2252,"With Afghan Collapse, Moscow Takes Charge in Central Asia",8/19/2021,World,Foreign,News
2253,A 17-year-old Afghan soccer player died falling from a U.S. evacuation plane.,8/19/2021,World,Foreign,News
2254,Trump’s Deal With the Taliban Draws Fire From His Former Allies,8/19/2021,U.S.,Washington,News Analysis
2255,Demonstrations Against the Taliban Spread Throughout Kabul,8/19/2021,World,,Video
2256,Baby Passed Over Razor Wire in Dramatic Scene at Kabul Airport,8/19/2021,World,,Video
2257,I Can’t Forget the Lessons of Vietnam. Neither Should You.,8/19/2021,Opinion,OpEd,Op-Ed
2258,America’s Enduring Arrogance,8/19/2021,Opinion,OpEd,Op-Ed
2259,"Seeking Global Recognition, Taliban Take a New Approach: Making Nice",8/19/2021,World,Foreign,News
2260,Big Tech and the Taliban,8/19/2021,Business Day,Business,News
2261,"Afghanistan, Vaccines, Chuck Close: Your Thursday Evening Briefing",8/19/2021,Briefing,NYTNow,briefing
2262,The U.S. and other nations step up evacuation flights.,8/19/2021,World,Foreign,News
2263,Your Friday Briefing,8/19/2021,Briefing,NYTNow,briefing
2264,Many rebels before the Taliban also promised moderation after seizing power.,8/19/2021,World,Foreign,News
2265,How the Pandemic Changed Abortion Access,8/19/2021,Briefing,Foreign,briefing
2266,A series of negotiated surrenders helped pave the Taliban’s way to Kabul.,8/19/2021,World,Foreign,News
2267,Your Thursday Briefing,8/19/2021,Briefing,NYTNow,briefing
2268,Seth Meyers Explains How ‘Forever Wars’ Happen,8/19/2021,Arts,Culture,News
2269,The Taliban’s use of social media is a thorny problem for tech companies.,8/19/2021,World,Foreign,News
2270,Review: When a Stranger Knocks at the Airlock,8/19/2021,Theater,Weekend,Review
2271,America’s Uncertain Role in the World After 9/11,8/19/2021,Books,BookReview,Review
2272,The Dos and Don’ts of Fermented Foods,8/19/2021,Well,Well,News
2273,"Shahzia Sikander’s Exquisite, Entangled Worlds",8/19/2021,Arts,Weekend,Review
2274,How Partisanship Affects Pandemic Thinking,8/19/2021,U.S.,Politics,News
2275,"When the Fires Came, the Store Went Online",8/19/2021,Technology,Business,News
2276,A Celebrated Afghan School Fears the Taliban Will Stop the Music,8/20/2021,Arts,Culture,News
2277,How Are Our Afghan Allies Feeling?,8/20/2021,Podcasts,Podcasts,Interactive Feature
2278,How to Help Afghan Refugees and the Relief Effort,8/20/2021,World,Foreign,News
2279,Biden Details Rescue Effort From Afghanistan,8/20/2021,U.S.,,Video
2280,The U.S. Has Left Afghanistan. Will China Move In?,8/20/2021,Opinion,OpEd,Op-Ed
2281,"To protect users, Facebook says it’s hiding friends lists on accounts in Afghanistan.",8/20/2021,World,Foreign,News
2282,"Putin Takes Shot at West, but Says He’ll Work to ‘Normalize’ Afghanistan",8/20/2021,World,Foreign,News
2283,Biden’s Inaccurate Claims in Defending Afghanistan Withdrawal,8/20/2021,U.S.,Washington,News
2284,"In Afghanistan, China Is Ready to Step Into the Void",8/20/2021,Opinion,OpEd,Op-Ed
2285,Biden Defends Afghanistan Evacuation as Thousands Besiege Kabul Airport,8/20/2021,World,Foreign,News
2286,"Taliban Vows to Protect Afghan Cultural Heritage, but Fears Persist",8/20/2021,Arts,Culture,News
2287,‘My Dreams Died’: On Kabul’s Streets With a Woman Protest Leader,8/20/2021,World,,Video
2288,"As Canada Awaits a New Group of Refugees, Questions Loom",8/20/2021,World,Foreign,News
2289,Leaving a Life in Kabul,8/20/2021,Podcasts,Podcasts,News
2290,"A baby passed over a wall in Kabul is reunited with his family, the military says.",8/20/2021,World,Foreign,News
2291,"Desperate to Flee, Thousands Surround Kabul Airport",8/20/2021,World,,Video
2292,‘We will get you home.’ Biden vows to rescue Americans despite mayhem in Kabul.,8/20/2021,World,Foreign,News
2293,How the Taliban Turned Social Media Into a Tool for Control,8/20/2021,Technology,Business,News
2294,"Dr. Gino Strada, Who Brought Health Care to the Desperate, Dies at 73",8/20/2021,World,Obits,Obituary (Obit)
2295,President Biden will speak Friday on the troubled evacuation effort.,8/20/2021,World,Foreign,News
2296,On the ground: Kabul on edge.,8/20/2021,World,Foreign,News
2297,Resistance to Vaccines in the Southern States,8/20/2021,Opinion,Letters,Letter
2298,Afghans are aiding Americans in keeping the tumult outside from swamping the airport.,8/20/2021,World,Foreign,News
2299,"Afghanistan, Tropical Storm Henri, Slacklining: Your Friday Evening Briefing",8/20/2021,Briefing,NYTNow,briefing
2300,Some former Trump allies say his Taliban deal laid the groundwork for chaos.,8/20/2021,World,Foreign,News
2301,Your Friday Briefing,8/20/2021,Briefing,Foreign,briefing
2302,The March of the Karens and a Lawyer’s Deathbed Confession: The Week in Narrated Articles,8/20/2021,Podcasts,Podcasts,News
2303,The Best of Late Night This Week <U+0001F319>,8/20/2021,Arts,Arts,Interactive Feature
2304,"The New York Times News Quiz, August 20, 2021",8/20/2021,Briefing,Briefing,Interactive Feature
2305,Struggling to Explain Australia’s Covid Reality,8/20/2021,World,Foreign,News
2306,The Polarized Publishing World,8/20/2021,Briefing,Foreign,briefing
2307,Biden Nominates Burns and Emanuel to Be His Ambassadors to China and Japan,8/20/2021,U.S.,Washington,News
2308,"Shawn Mendes and Tainy’s Summer Breeze, and 12 More New Songs",8/20/2021,Arts,Culture,News
2309,‘Our Goal Is to Keep the Regime on Its Toes’: Inside Belarus’s Underground Opposition,8/20/2021,World,Foreign,News
2310,Bill Ackman’s SPAC Deal Gets Messier,8/20/2021,Business Day,Business,News
2311,What to Cook This Weekend,8/20/2021,Food,Dining,Letter
2312,America’s Afghan War: A Defeat Foretold?,8/21/2021,World,Foreign,News
2313,Afghanistan Faces Economic Shock as Sanctions Replace Foreign Aid,8/21/2021,Business Day,Washington,News
2314,Desperation as Afghans Seek to Flee a Country Retaken by the Taliban,8/21/2021,World,Foreign,News
2315,Evacuees From Afghanistan Arrive in Countries Abroad,8/21/2021,World,,Video
2316,"20 Years, 4 Presidents: The Words That Shaped the War in Afghanistan",8/21/2021,U.S.,,Video
2317,U.S. seeks to compel airlines to provide planes to speed evacuation of Afghans.,8/21/2021,World,Foreign,News
2318,"Videos show injuries, desperation as Afghans rush to enter Kabul airport.",8/21/2021,World,Foreign,News
2319,A former Pence aide says Trump and Miller tried to stymie Afghan refugee efforts.,8/21/2021,World,Foreign,News
2320,Biden Ran on Competence and Empathy. Afghanistan Is Testing That.,8/21/2021,U.S.,Washington,News Analysis
2321,Fears Rise About Safety of Afghan Airport as U.S. Warns Americans to Stay Away,8/21/2021,World,Foreign,News
2322,U.S. Continues Evacuations as Conditions Worsen at Kabul Airport,8/21/2021,U.S.,,Video
2323,Resistance fighters drive Taliban from 3 districts in the mountains north of Kabul.,8/21/2021,World,Foreign,News
2324,"Miscue After Miscue, U.S. Exit Plan Unravels",8/21/2021,U.S.,Washington,News
2325,"A Taliban leader has arrived in Kabul, as the group aims to form a new government.",8/21/2021,World,Foreign,News
2326,The situation at Kabul’s airport deteriorates as diplomats warn of threats.,8/21/2021,World,Foreign,News
2327,Why Biden’s Lack of Strategic Patience Led to Disaster,8/21/2021,Opinion,OpEd,Op-Ed
2328,A Rough Beast Returns,8/21/2021,Opinion,OpEd,Op-Ed
2329,"50 Years After Vietnam, Thousands Flee Another Lost American War",8/21/2021,U.S.,National,News
2330,"Donors Send Quake Aid to Haiti, but for How Long?",8/21/2021,World,Foreign,News
2331,Vietnam War Victims Wanted Justice. They Were Given ‘30 Bags of Rice.’,8/21/2021,World,Foreign,News
2332,Biden Details U.S. Evacuation Efforts in Afghanistan,8/22/2021,U.S.,,Video
2333,Biden says the Afghan evacuation deadline may be extended.,8/22/2021,World,Foreign,News
2334,Tony Blair Criticizes U.S. Exit From Afghanistan,8/22/2021,World,,Video
2335,What Will Become of Afghanistan’s Post-9/11 Generation?,8/22/2021,Magazine,Magazine,News
2336,"Tony Blair, who led the U.K. into Afghanistan, criticizes the pullout.",8/22/2021,World,Foreign,News
2337,"As Afghanistan Collapses, a Lament for ‘Repeating the Same Mistakes’",8/22/2021,U.S.,National,News
2338,Chaos Persists at Kabul Airport as Taliban Discuss New Government,8/22/2021,World,Foreign,News
2339,How the U.S. military response to the 9/11 attacks led to decades of war.,8/22/2021,The Learning Network,,Video
2340,"ISIS Poses ‘Acute’ Threat to U.S. Evacuation Efforts in Kabul, Sullivan Says",8/22/2021,U.S.,Washington,News
2341,Crowds Continue to Surge at Kabul Airport,8/22/2021,World,,Video
2342,Your Monday Briefing,8/22/2021,Briefing,NYTNow,briefing
2343,‘No One Quite Knows What to Say’: A War Easily Ignored Ends With Few Answers,8/22/2021,U.S.,National,News
2344,"As Biden Faces a Political Crisis, His Party Looks On in Alarm",8/22/2021,U.S.,Politics,News
2345,"Afghanistan, Hurricane Henri, Hypebeast Cars: Your Weekend Briefing",8/22/2021,Briefing,NYTNow,briefing
2346,Quotation of the Day: America’s Afghan War: Drawing Down an Unwinnable Conflict,8/22/2021,Today’s Paper,Summary,Quote
2347,"A Rush of News, Moment by Moment: Behind Our Live Coverage",8/22/2021,Times Insider,Summary,News
2348,"Deeply Divided, House Democrats Battle Over Priorities and Politics",8/22/2021,U.S.,Washington,News
2349,The top U.S. officer in Afghanistan talks with the Taliban almost every day.,8/23/2021,World,Foreign,News
2350,They Were Protectors in Afghanistan. Now They Need Help.,8/23/2021,World,Foreign,News
2351,The Taliban holds first meeting of religious leaders since taking Kabul.,8/23/2021,World,Foreign,News
2352,"Forced to leave his home, former President Hamid Karzai remains in Kabul despite the risks.",8/23/2021,World,Foreign,News
2353,Afghan Fiasco Raises Hard Questions for Europe,8/23/2021,World,Foreign,News
2354,Did the War in Afghanistan Have to Happen?,8/23/2021,World,Foreign,News
2355,Afghan Refugees Find a Harsh and Unfriendly Border in Turkey,8/23/2021,World,Foreign,News
2356,Crowds Continue to Wait Outside Kabul Airport,8/23/2021,World,,Video
2357,Taliban Reject Extended Deadline as U.S. Races to Finish Evacuation,8/23/2021,World,Foreign,News
2358,Chaos Continues Outside the Kabul Airport,8/23/2021,U.S.,,Video
2359,Taliban Move Checkpoints Farther From Kabul Airport Perimeter,8/23/2021,U.S.,,Video
2360,The Taliban Want You to Keep Your Phone On,8/23/2021,Opinion,OpEd,Op-Ed
2361,Fearful About Afghanistan’s Future,8/23/2021,Opinion,Letters,Letter
2362,Australia tells Afghan refugees: ‘Do not attempt an illegal boat journey.’,8/23/2021,World,Foreign,News
2363,Biden’s Foreign Policy Priorities,8/23/2021,Briefing,NYTNow,briefing
2364,Your Tuesday Briefing,8/23/2021,Briefing,NYTNow,briefing
2365,Your Monday Briefing,8/23/2021,Briefing,NYTNow,briefing
2366,"Pfizer, Flooding, Jeopardy: Your Monday Evening Briefing",8/23/2021,Briefing,NYTNow,briefing
2367,Cathie Wood’s Calling,8/23/2021,Business Day,Business,News
2368,"Spike Lee, Exultant at the ‘Epicenter’",8/23/2021,Arts,Culture,News
2369,Will the Pandemic Make Los Angeles More Pedestrian-Friendly?,8/23/2021,U.S.,National,briefing
2370,"Russian Journalists Meet a Crackdown With Dark Humor, and Subscribers",8/23/2021,Business Day,Business,News
2371,This Is What the Afghan Evacuation Looks Like on the Inside,8/24/2021,Opinion,OpEd,Op-Ed
2372,Bipartisan Push in House for Afghanistan Withdrawal Extension,8/24/2021,U.S.,,Video
2373,"U.S. on Track for Aug. 31 Afghanistan Withdrawal, Biden Says",8/24/2021,U.S.,,Video
2374,"Airbnb says it will give temporary free housing to 20,000 Afghan refugees.",8/24/2021,Business Day,Business,News
2375,"Biden says the U.S. is poised to meet the Afghan withdrawal deadline, at least for now.",8/24/2021,World,Foreign,News
2376,The Afghanistan War Was Lost Before Biden Ended It,8/24/2021,Opinion,OpEd,Op-Ed
2377,How Many People in Afghanistan Need to be Rescued? The Number Remains Elusive.,8/24/2021,U.S.,Washington,News
2378,U.N. Warns of Reports of Human Rights Abuses by the Taliban,8/24/2021,World,,Video
2379,"‘No Change to Timeline,’ Pentagon Says of Aug. 31 Troop Withdrawal",8/24/2021,U.S.,,Video
2380,"Military Ramps Up Evacuations From Kabul, but Bottlenecks Persist",8/24/2021,U.S.,Washington,News
2381,Chaos at Kabul Airport Continues as Evacuations Accelerate,8/24/2021,World,,Video
2382,"Under Taliban Rule, Life in Kabul Transforms Once Again",8/24/2021,World,Foreign,News
2383,The C.I.A. director visited Kabul for secret talks with the Taliban.,8/24/2021,World,Washington,News
2384,"Eager to Shift Narrative, Biden Team Puts Airlift in Historical Context",8/24/2021,U.S.,Washington,News
2385,Our ‘Broken Windows’ World,8/24/2021,Opinion,OpEd,Op-Ed
2386,"In Southeast Asia, Kamala Harris’s Message: You Can Count on the U.S.",8/24/2021,World,Foreign,News
2387,The World Bank is freezing aid disbursements to Afghanistan.,8/24/2021,World,Business,News
2388,"Afghanistan, Budget, Charlie Watts: Your Tuesday Evening Briefing",8/24/2021,Briefing,NYTNow,briefing
2389,"Quotation of the Day: A 1,400-Mile Walk to Turkey Only to Be Told to Turn Back",8/24/2021,Today’s Paper,Summary,Quote
2390,Refugees lead the parade of athletes.,8/24/2021,Sports,Sports,News
2391,Your Tuesday Briefing,8/24/2021,Briefing,NYTNow,briefing
2392,Your Wednesday Briefing,8/24/2021,Briefing,NYTNow,briefing
2393,"F.D.A., Not F.D.R.",8/24/2021,Briefing,NYTNow,briefing
2394,More Vaccine Mandates,8/24/2021,Business Day,Business,News
2395,Where Is the Anti-Biden Tea Party?,8/24/2021,The Upshot,Upshot,News
2396,New Israeli Leader Backs Hard Line on Iran but Softer Tone With U.S.,8/24/2021,World,Foreign,News
2397,"Corrections: Aug. 24, 2021",8/24/2021,Corrections,Corrections,Correction
2398,Engaging the Afghanistan We Leave Behind,8/25/2021,Opinion,OpEd,Op-Ed
2399,A Swimmer’s Journey From Afghanistan to Refugee Camps to the Paralympics,8/25/2021,World,Foreign,News
